Unnamed: 0,REPORTING_DATE,into_default_flag,PD
8024,7/31/2010,0,6.13e-05
8025,1/31/2018,0,6.4e-05
8026,10/31/2016,0,5.429999999999999e-05
8027,2/28/2009,0,9.92e-05
8028,9/30/2008,0,8.7e-05
8029,6/30/2019,0,6.14e-05
8030,8/31/2017,0,5.2600000000000005e-05
8031,3/31/2010,0,5.429999999999999e-05
8032,11/30/2018,0,5.3299999999999995e-05
8033,5/31/2015,0,5.21e-05
8034,4/30/2015,0,5.21e-05
8035,2/29/2012,0,5.7600000000000004e-05
8036,4/30/2016,0,5.24e-05
8037,8/31/2018,0,5.2300000000000004e-05
8038,8/31/2006,0,6.18e-05
8039,9/30/2008,0,5.5100000000000004e-05
8040,9/30/2015,0,6.1e-05
8041,7/31/2016,0,8.46e-05
8042,7/31/2010,0,5.39e-05
8043,6/30/2018,0,5.96e-05
8044,12/31/2015,0,9.259999999999999e-05
8045,8/31/2017,0,5.3299999999999995e-05
8046,3/31/2019,0,5.920000000000001e-05
8047,9/30/2018,0,6.29e-05
8048,8/31/2014,0,0.0001
8049,11/30/2016,0,5.3e-05
8050,12/31/2012,0,6.12e-05
8051,4/30/2012,0,5.08e-05
8052,8/31/2017,0,5.379999999999999e-05
8053,10/31/2018,0,6.24e-05
8054,5/31/2019,0,5.3299999999999995e-05
8055,12/31/2007,0,0.000103002
8056,6/30/2018,0,6.12e-05
8057,6/30/2018,0,5.28e-05
8058,12/31/2013,0,0.000100247
8059,8/31/2018,0,5.2000000000000004e-05
8060,10/31/2016,0,6.11e-05
8061,7/31/2012,0,8.22e-05
8062,4/30/2007,0,8.41e-05
8063,5/31/2013,0,5.31e-05
8064,9/30/2016,0,5.79e-05
8065,12/31/2017,0,5.6399999999999995e-05
8066,5/31/2015,0,8.71e-05
8067,10/31/2012,0,6.3e-05
8068,6/30/2014,0,5.16e-05
8069,2/29/2008,0,6.08e-05
8070,3/31/2013,0,9.98e-05
8071,3/31/2010,0,8.66e-05
8072,11/30/2017,0,0.00017434
8073,7/31/2011,0,5.25e-05
8074,1/31/2011,0,5.3299999999999995e-05
8075,10/31/2007,0,5.17e-05
8076,6/30/2019,0,5.550000000000001e-05
8077,3/31/2016,0,6.1e-05
8078,6/30/2016,0,5.3200000000000006e-05
8079,7/31/2013,0,0.00017639
8080,11/30/2012,0,5.24e-05
8081,5/31/2018,0,5.79e-05
8082,5/31/2011,0,0.000100291
8083,6/30/2013,0,5.3200000000000006e-05
8084,12/31/2006,0,5.39e-05
8085,10/31/2012,0,4.8599999999999995e-05
8086,1/31/2019,0,6.0599999999999996e-05
8087,4/30/2015,0,5.98e-05
8088,12/31/2015,0,6.0899999999999996e-05
8089,7/31/2019,0,0.00017451
8090,8/31/2016,0,5.720000000000001e-05
8091,3/31/2017,0,5.19e-05
8092,11/30/2017,0,0.00017522
8093,10/31/2016,0,4.8599999999999995e-05
8094,6/30/2017,0,6.0299999999999995e-05
8095,3/31/2010,0,5.16e-05
8096,11/30/2007,0,9.990000000000002e-05
8097,10/31/2018,0,5.42e-05
8098,4/30/2008,0,6.08e-05
8099,3/31/2017,0,5.19e-05
8100,3/31/2017,0,5.21e-05
8101,2/28/2015,0,5.4000000000000005e-05
8102,7/31/2007,0,5.3400000000000004e-05
8103,7/31/2015,0,8.71e-05
8104,9/30/2017,0,5.9499999999999996e-05
8105,8/31/2014,0,5.8200000000000005e-05
8106,1/31/2010,0,9.88e-05
8107,1/31/2015,0,9.4e-05
8108,10/31/2009,0,6.13e-05
8109,7/31/2012,0,6.14e-05
8110,3/31/2010,0,6.13e-05
8111,3/31/2013,0,6.02e-05
8112,9/30/2009,0,8.71e-05
8113,5/31/2017,0,5.28e-05
8114,5/31/2015,0,5.22e-05
8115,11/30/2016,0,6.04e-05
8116,7/31/2014,0,9.98e-05
8117,8/31/2010,0,8.47e-05
8118,11/30/2017,0,6.08e-05
8119,4/30/2010,0,5.3e-05
8120,2/29/2012,0,6.2e-05
8121,2/29/2016,0,6.05e-05
8122,4/30/2014,0,5.94e-05
8123,8/31/2008,0,5.25e-05
8124,6/30/2019,0,5.3200000000000006e-05
8125,4/30/2013,0,6.0899999999999996e-05
8126,8/31/2015,0,6.18e-05
8127,10/31/2012,0,5.28e-05
8128,8/31/2015,0,8.690000000000001e-05
8129,4/30/2019,0,6.13e-05
8130,8/31/2018,0,5.24e-05
8131,2/29/2016,0,5.99e-05
8132,2/28/2014,0,5.15e-05
8133,10/31/2017,0,5.22e-05
8134,10/31/2014,0,5.36e-05
8135,11/30/2017,0,6.02e-05
8136,9/30/2012,0,5.47e-05
8137,12/31/2012,0,5.25e-05
8138,7/31/2013,0,5.98e-05
8139,2/28/2011,0,5.44e-05
8140,3/31/2016,0,5.07e-05
8141,2/28/2014,0,9.7e-05
8142,6/30/2009,0,8.72e-05
8143,8/31/2007,0,8.859999999999999e-05
8144,8/31/2017,0,5.19e-05
8145,12/31/2013,0,8.85e-05
8146,8/31/2014,0,5.3e-05
8147,3/31/2016,0,6.15e-05
8148,5/31/2019,0,6.0599999999999996e-05
8149,8/31/2008,0,5.3200000000000006e-05
8150,5/31/2019,0,5.17e-05
8151,6/30/2006,0,5.3299999999999995e-05
8152,4/30/2017,0,5.9499999999999996e-05
8153,10/31/2014,0,5.3299999999999995e-05
8154,9/30/2011,0,6.14e-05
8155,5/31/2017,0,5.3299999999999995e-05
8156,8/31/2015,0,6.08e-05
8157,4/30/2017,0,5.7799999999999995e-05
8158,12/31/2011,0,8.46e-05
8159,2/28/2010,0,5.31e-05
8160,3/31/2017,0,5.3299999999999995e-05
8161,10/31/2010,0,8.6e-05
8162,3/31/2019,0,5.4000000000000005e-05
8163,6/30/2017,0,5.8299999999999994e-05
8164,12/31/2016,0,5.3e-05
8165,1/31/2018,0,5.45e-05
8166,5/31/2015,0,5.920000000000001e-05
8167,3/31/2013,0,5.45e-05
8168,4/30/2010,0,5.31e-05
8169,6/30/2014,0,5.660000000000001e-05
8170,9/30/2009,0,8.68e-05
8171,9/30/2016,0,8.170000000000001e-05
8172,1/31/2010,0,5.2900000000000005e-05
8173,6/30/2012,0,6.14e-05
8174,10/31/2017,0,8.79e-05
8175,6/30/2017,0,5.9999999999999995e-05
8176,4/30/2010,0,8.3e-05
8177,4/30/2014,0,5.16e-05
8178,8/31/2011,0,6.07e-05
8179,11/30/2014,0,5.27e-05
8180,4/30/2013,0,6.21e-05
8181,7/31/2012,0,5.28e-05
8182,4/30/2009,0,8.62e-05
8183,6/30/2012,0,0.00010020200000000001
8184,8/31/2018,0,5.3e-05
8185,4/30/2012,0,5.3e-05
8186,2/28/2019,0,5.04e-05
8187,7/31/2015,0,8.640000000000001e-05
8188,6/30/2009,0,0.00010033600000000001
8189,7/31/2014,0,8.96e-05
8190,10/31/2015,0,5.2600000000000005e-05
8191,10/31/2018,0,8.640000000000001e-05
8192,12/31/2017,0,6.22e-05
8193,10/31/2017,0,6.1e-05
8194,3/31/2018,0,5.36e-05
8195,12/31/2011,0,5.27e-05
8196,11/30/2018,0,5.7600000000000004e-05
8197,7/31/2014,0,5.13e-05
8198,10/31/2009,0,0.000100628
8199,1/31/2012,0,5.31e-05
8200,8/31/2016,0,5.3200000000000006e-05
8201,10/31/2010,0,6.14e-05
8202,3/31/2016,0,5.17e-05
8203,8/31/2009,0,5.9499999999999996e-05
8204,10/31/2011,0,5.3e-05
8205,10/31/2014,0,6.13e-05
8206,6/30/2018,0,5.91e-05
8207,7/31/2012,0,5.429999999999999e-05
8208,2/29/2016,0,5.27e-05
8209,3/31/2014,0,5.520000000000001e-05
8210,5/31/2014,0,6.3e-05
8211,8/31/2018,0,0.000161976
8212,2/29/2016,0,6.11e-05
8213,9/30/2008,0,5.41e-05
8214,2/29/2016,0,8.499999999999999e-05
8215,4/30/2019,0,6.29e-05
8216,8/31/2018,0,5.2900000000000005e-05
8217,6/30/2016,0,5.41e-05
8218,10/31/2010,0,8.52e-05
8219,12/31/2018,0,5.27e-05
8220,10/31/2016,0,8.669999999999999e-05
8221,8/31/2019,0,5.27e-05
8222,11/30/2010,0,6.12e-05
8223,12/31/2010,0,9.97e-05
8224,3/31/2012,0,6.12e-05
8225,4/30/2015,0,9.209999999999999e-05
8226,9/30/2016,0,6.07e-05
8227,4/30/2012,0,5.4000000000000005e-05
8228,11/30/2014,0,5.25e-05
8229,5/31/2015,0,5.8399999999999997e-05
8230,10/31/2018,0,5.31e-05
8231,10/31/2017,0,8.77e-05
8232,10/31/2018,0,5.3e-05
8233,10/31/2013,0,5.3200000000000006e-05
8234,2/28/2014,0,5.28e-05
8235,2/28/2018,0,5.7799999999999995e-05
8236,8/31/2016,0,5.21e-05
8237,10/31/2016,0,5.6000000000000006e-05
8238,7/31/2008,0,8.78e-05
8239,7/31/2010,0,5.3e-05
8240,1/31/2012,0,5.25e-05
8241,4/30/2017,0,8.72e-05
8242,7/31/2018,0,5.03e-05
8243,2/28/2017,0,5.98e-05
8244,6/30/2015,0,8.25e-05
8245,10/31/2016,0,9.25e-05
8246,7/31/2016,0,5.91e-05
8247,2/29/2016,0,5.2600000000000005e-05
8248,1/31/2012,0,5.2600000000000005e-05
8249,7/31/2013,0,6.01e-05
8250,11/30/2011,0,8.73e-05
8251,1/31/2013,0,5.1e-05
8252,4/30/2019,0,6.1e-05
8253,12/31/2007,0,6.4e-05
8254,5/31/2017,0,5.17e-05
8255,10/31/2009,0,6.51e-05
8256,11/30/2013,0,5.3299999999999995e-05
8257,7/31/2019,0,0.000288909
8258,7/31/2017,0,5.28e-05
8259,12/31/2014,0,6.07e-05
8260,9/30/2009,0,8.809999999999999e-05
8261,9/30/2009,0,6.12e-05
8262,9/30/2018,0,5.3400000000000004e-05
8263,11/30/2018,0,6.14e-05
8264,3/31/2015,0,4.99e-05
8265,11/30/2014,0,6.14e-05
8266,7/31/2011,0,8.209999999999999e-05
8267,1/31/2012,0,5.42e-05
8268,5/31/2018,0,0.000175379
8269,10/31/2010,0,5.13e-05
8270,11/30/2017,0,5.24e-05
8271,7/31/2016,0,5.12e-05
8272,5/31/2016,0,4.91e-05
8273,8/31/2017,0,8.71e-05
8274,11/30/2009,0,8.609999999999999e-05
8275,11/30/2016,0,0.000101004
8276,11/30/2014,0,5.24e-05
8277,6/30/2015,0,8.83e-05
8278,1/31/2018,0,5.07e-05
8279,3/31/2018,0,5.31e-05
8280,8/31/2008,0,8.759999999999999e-05
8281,7/31/2015,0,5.17e-05
8282,12/31/2016,0,5.85e-05
8283,9/30/2010,0,5.3e-05
8284,9/30/2019,0,5.5100000000000004e-05
8285,3/31/2017,0,5.47e-05
8286,3/31/2017,0,5.9999999999999995e-05
8287,3/31/2015,0,5.24e-05
8288,2/28/2011,0,0.000100194
8289,11/30/2013,0,5.3200000000000006e-05
8290,2/28/2009,0,6.13e-05
8291,3/31/2018,0,5.2900000000000005e-05
8292,7/31/2006,0,8.6e-05
8293,3/31/2012,0,5.22e-05
8294,6/30/2018,0,5.18e-05
8295,3/31/2014,0,5.31e-05
8296,10/31/2008,0,8.68e-05
8297,7/31/2007,0,8.41e-05
8298,1/31/2013,0,5.3e-05
8299,3/31/2010,0,8.63e-05
8300,8/31/2007,0,0.00010022
8301,2/28/2009,0,5.3299999999999995e-05
8302,11/30/2009,0,6.0899999999999996e-05
8303,4/30/2017,0,5.31e-05
8304,5/31/2013,0,5.8899999999999995e-05
8305,11/30/2018,0,5.6999999999999996e-05
8306,8/31/2008,0,9.18e-05
8307,7/31/2018,0,6.27e-05
8308,1/31/2012,0,5.2900000000000005e-05
8309,3/31/2013,0,5.3200000000000006e-05
8310,3/31/2019,0,5.2300000000000004e-05
8311,10/31/2011,0,8.73e-05
8312,11/30/2008,0,5.8599999999999995e-05
8313,9/30/2015,0,6.15e-05
8314,5/31/2019,0,6.14e-05
8315,7/31/2019,0,5.94e-05
8316,8/31/2013,0,5.4000000000000005e-05
8317,4/30/2019,0,5.41e-05
8318,10/31/2014,0,4.99e-05
8319,6/30/2011,0,5.28e-05
8320,8/31/2014,0,6.0899999999999996e-05
8321,7/31/2011,0,6.11e-05
8322,4/30/2011,0,5.22e-05
8323,11/30/2018,0,5.8899999999999995e-05
8324,4/30/2019,0,6.15e-05
8325,8/31/2017,0,5.42e-05
8326,6/30/2018,0,6.13e-05
8327,11/30/2015,0,6.12e-05
8328,8/31/2018,0,5.13e-05
8329,7/31/2013,0,5.3200000000000006e-05
8330,3/31/2018,0,5.25e-05
8331,4/30/2015,0,8.740000000000001e-05
8332,1/31/2013,0,5.16e-05
8333,12/31/2010,0,5.3299999999999995e-05
8334,9/30/2019,0,6.07e-05
8335,9/30/2009,0,6.12e-05
8336,2/28/2009,0,8.56e-05
8337,10/31/2014,0,6.05e-05
8338,9/30/2017,0,5.9499999999999996e-05
8339,4/30/2018,0,6.02e-05
8340,6/30/2010,0,8.740000000000001e-05
8341,7/31/2014,0,5.3200000000000006e-05
8342,10/31/2018,0,6.29e-05
8343,5/31/2019,0,5.3299999999999995e-05
8344,5/31/2014,0,6.11e-05
8345,10/31/2017,0,5.94e-05
8346,11/30/2008,0,5.21e-05
8347,9/30/2008,0,5.25e-05
8348,1/31/2011,0,4.8599999999999995e-05
8349,4/30/2013,0,5.08e-05
8350,12/31/2013,0,6.0599999999999996e-05
8351,10/31/2018,0,5.3200000000000006e-05
8352,8/31/2017,0,5.12e-05
8353,10/31/2017,0,5.08e-05
8354,1/31/2018,0,6.17e-05
8355,3/31/2012,0,4.91e-05
8356,4/30/2010,0,6.1e-05
8357,7/31/2019,0,6.17e-05
8358,8/31/2018,0,6.159999999999999e-05
8359,9/30/2017,0,5.25e-05
8360,8/31/2013,0,6.13e-05
8361,1/31/2017,0,5.3200000000000006e-05
8362,1/31/2017,0,5.28e-05
8363,8/31/2010,0,4.99e-05
8364,7/31/2016,0,5.19e-05
8365,5/31/2016,0,5.7999999999999994e-05
8366,3/31/2018,0,5.429999999999999e-05
8367,5/31/2015,0,5.629999999999999e-05
8368,9/30/2016,0,5.28e-05
8369,11/30/2010,0,8.73e-05
8370,3/31/2016,0,4.95e-05
8371,9/30/2016,0,0.00010017
8372,11/30/2016,0,5.2000000000000004e-05
8373,1/31/2012,0,5.24e-05
8374,2/28/2018,0,0.000176735
8375,5/31/2009,0,0.00010034
8376,8/31/2019,0,5.3200000000000006e-05
8377,5/31/2015,0,4.91e-05
8378,4/30/2016,0,0.000100288
8379,9/30/2018,0,5.73e-05
8380,3/31/2018,0,5.3200000000000006e-05
8381,10/31/2009,0,8.499999999999999e-05
8382,3/31/2019,0,6.13e-05
8383,8/31/2019,0,5.21e-05
8384,12/31/2011,0,5.2600000000000005e-05
8385,9/30/2011,0,5.8200000000000005e-05
8386,3/31/2019,0,5.28e-05
8387,5/31/2018,0,5.36e-05
8388,11/30/2016,0,5.21e-05
8389,6/30/2019,0,5.99e-05
8390,7/31/2019,0,5.2300000000000004e-05
8391,2/29/2016,0,5.31e-05
8392,2/28/2014,0,5.2300000000000004e-05
8393,4/30/2015,0,5.21e-05
8394,11/30/2014,0,6.23e-05
8395,12/31/2015,0,5.27e-05
8396,12/31/2011,0,6.12e-05
8397,12/31/2010,0,5.27e-05
8398,8/31/2013,0,8.590000000000001e-05
8399,9/30/2008,0,8.690000000000001e-05
8400,3/31/2013,0,5.2900000000000005e-05
8401,2/28/2019,0,5.25e-05
8402,4/30/2019,0,9.96e-05
8403,2/29/2016,0,5.28e-05
8404,12/31/2009,0,5.25e-05
8405,8/31/2019,0,6.08e-05
8406,9/30/2017,0,6.14e-05
8407,10/31/2016,0,5.2900000000000005e-05
8408,9/30/2013,0,5.24e-05
8409,12/31/2017,0,8.669999999999999e-05
8410,10/31/2018,0,5.22e-05
8411,9/30/2017,0,5.9999999999999995e-05
8412,10/31/2015,0,5.21e-05
8413,5/31/2016,0,5.6399999999999995e-05
8414,2/28/2007,0,5.24e-05
8415,7/31/2016,0,5.2900000000000005e-05
8416,2/28/2019,0,6.2e-05
8417,5/31/2013,0,5.25e-05
8418,11/30/2016,0,6.0599999999999996e-05
8419,8/31/2019,0,5e-05
8420,3/31/2019,0,5.3299999999999995e-05
8421,5/31/2019,0,5.8099999999999996e-05
8422,2/28/2014,0,5.3e-05
8423,9/30/2014,0,6.1e-05
8424,6/30/2016,0,6.05e-05
8425,6/30/2017,0,5.2000000000000004e-05
8426,11/30/2018,0,5.3e-05
8427,1/31/2018,0,8.72e-05
8428,8/31/2018,0,5.2000000000000004e-05
8429,10/31/2013,0,8.950000000000001e-05
8430,7/31/2016,0,5.27e-05
8431,12/31/2018,0,6.04e-05
8432,6/30/2014,0,8.7e-05
8433,8/31/2017,0,5.13e-05
8434,2/28/2018,0,5.28e-05
8435,1/31/2010,0,8.71e-05
8436,2/28/2011,0,0.00017481599999999997
8437,12/31/2017,0,5.96e-05
8438,3/31/2012,0,5.31e-05
8439,1/31/2013,0,6.12e-05
8440,6/30/2018,0,5.8599999999999995e-05
8441,8/31/2011,0,8.609999999999999e-05
8442,3/31/2010,0,0.00018130900000000002
8443,9/30/2018,0,5.28e-05
8444,6/30/2012,0,5.01e-05
8445,11/30/2011,0,5.22e-05
8446,12/31/2016,0,5.98e-05
8447,6/30/2008,0,5.8299999999999994e-05
8448,1/31/2007,0,5.31e-05
8449,9/30/2018,0,5.8200000000000005e-05
8450,7/31/2019,0,0.000178401
8451,1/31/2019,0,5.3e-05
8452,11/30/2009,0,5.2600000000000005e-05
8453,10/31/2016,0,6.0599999999999996e-05
8454,6/30/2014,0,6.0599999999999996e-05
8455,9/30/2017,0,9.88e-05
8456,9/30/2010,0,6.13e-05
8457,2/28/2018,0,5.3e-05
8458,7/31/2009,0,8.58e-05
8459,8/31/2010,0,5.520000000000001e-05
8460,9/30/2017,0,6.21e-05
8461,1/31/2013,0,8.41e-05
8462,2/29/2016,0,6.07e-05
8463,6/30/2016,0,6.0899999999999996e-05
8464,6/30/2019,0,5.21e-05
8465,4/30/2010,0,6.11e-05
8466,1/31/2019,0,5.3200000000000006e-05
8467,10/31/2010,0,8.18e-05
8468,12/31/2015,0,5.6200000000000004e-05
8469,4/30/2015,0,6.18e-05
8470,11/30/2011,0,5.3200000000000006e-05
8471,5/31/2010,0,0.000100247
8472,10/31/2015,0,6.08e-05
8473,10/31/2016,0,5.2900000000000005e-05
8474,3/31/2014,0,8.240000000000001e-05
8475,1/31/2011,0,6.02e-05
8476,2/28/2011,0,5.24e-05
8477,7/31/2007,0,8.66e-05
8478,6/30/2009,0,8.71e-05
8479,6/30/2018,0,6.3e-05
8480,4/30/2015,0,6.14e-05
8481,8/31/2008,0,4.95e-05
8482,8/31/2016,0,8.62e-05
8483,3/31/2015,0,5.28e-05
8484,5/31/2019,0,5.99e-05
8485,1/31/2016,0,6.13e-05
8486,6/30/2017,0,5.8200000000000005e-05
8487,6/30/2013,0,5.8899999999999995e-05
8488,11/30/2018,0,5.11e-05
8489,6/30/2011,0,8.609999999999999e-05
8490,12/31/2018,0,4.88e-05
8491,6/30/2019,0,6.0899999999999996e-05
8492,11/30/2014,0,5.5e-05
8493,10/31/2014,0,8.65e-05
8494,5/31/2019,0,6.29e-05
8495,2/29/2016,0,6.13e-05
8496,4/30/2019,0,6.17e-05
8497,11/30/2016,0,6.14e-05
8498,3/31/2008,0,8.14e-05
8499,2/29/2008,0,5.539999999999999e-05
8500,11/30/2017,0,6.11e-05
8501,6/30/2008,0,5.7499999999999995e-05
8502,11/30/2014,0,5.8099999999999996e-05
8503,4/30/2008,0,8.68e-05
8504,2/28/2018,0,6.05e-05
8505,10/31/2012,0,5.3200000000000006e-05
8506,11/30/2016,0,6.11e-05
8507,8/31/2018,0,4.8599999999999995e-05
8508,8/31/2014,0,5.9999999999999995e-05
8509,2/28/2013,0,8.62e-05
8510,9/30/2018,0,5.27e-05
8511,3/31/2018,0,9.76e-05
8512,6/30/2010,0,5.45e-05
8513,10/31/2007,0,6.08e-05
8514,10/31/2017,0,5.21e-05
8515,12/31/2018,0,5.31e-05
8516,4/30/2009,0,6.22e-05
8517,10/31/2017,0,5.13e-05
8518,5/31/2011,0,0.000101311
8519,8/31/2012,0,0.000166585
8520,12/31/2018,0,6.04e-05
8521,9/30/2015,0,8.73e-05
8522,11/30/2014,0,5.9699999999999994e-05
8523,4/30/2019,0,5.15e-05
8524,7/31/2019,0,5.36e-05
8525,5/31/2014,0,6.14e-05
8526,8/31/2015,0,5.3500000000000006e-05
8527,12/31/2006,0,8.71e-05
8528,11/30/2011,0,5.36e-05
8529,6/30/2015,0,8.640000000000001e-05
8530,8/31/2019,0,5e-05
8531,6/30/2019,0,5.2600000000000005e-05
8532,5/31/2010,0,8.85e-05
8533,7/31/2009,0,8.7e-05
8534,10/31/2008,0,6.18e-05
8535,2/28/2018,0,5.479999999999999e-05
8536,6/30/2018,0,5.21e-05
8537,4/30/2019,0,6.08e-05
8538,12/31/2013,0,5.3200000000000006e-05
8539,7/31/2013,0,6.2e-05
8540,5/31/2007,0,5.3299999999999995e-05
8541,5/31/2018,0,6.159999999999999e-05
8542,12/31/2016,0,5.28e-05
8543,9/30/2019,0,6.07e-05
8544,6/30/2016,0,5.739999999999999e-05
8545,9/30/2019,0,6.1e-05
8546,1/31/2018,0,6.02e-05
8547,7/31/2017,0,5.2900000000000005e-05
8548,8/31/2016,0,6.08e-05
8549,9/30/2015,0,8.499999999999999e-05
8550,9/30/2018,0,6.159999999999999e-05
8551,11/30/2018,0,6.01e-05
8552,5/31/2018,0,5.36e-05
8553,4/30/2016,0,6.0299999999999995e-05
8554,9/30/2015,0,8.909999999999998e-05
8555,7/31/2018,0,4.970000000000001e-05
8556,1/31/2007,0,6.12e-05
8557,11/30/2018,0,6.0899999999999996e-05
8558,9/30/2014,0,5.739999999999999e-05
8559,4/30/2019,0,5.28e-05
8560,7/31/2009,0,8.669999999999999e-05
8561,12/31/2018,0,4.970000000000001e-05
8562,2/28/2019,0,6.3e-05
8563,5/31/2015,0,4.8700000000000005e-05
8564,9/30/2016,0,5.2300000000000004e-05
8565,11/30/2009,0,5.31e-05
8566,5/31/2012,0,5.2300000000000004e-05
8567,12/31/2018,0,5.25e-05
8568,3/31/2019,0,5.4000000000000005e-05
8569,1/31/2014,0,5.629999999999999e-05
8570,12/31/2010,0,5.36e-05
8571,5/31/2012,0,6.11e-05
8572,12/31/2015,0,5.41e-05
8573,9/30/2012,0,8.640000000000001e-05
8574,7/31/2015,0,6.1e-05
8575,1/31/2015,0,5.11e-05
8576,12/31/2011,0,5.11e-05
8577,9/30/2019,0,6.08e-05
8578,9/30/2018,0,6.01e-05
8579,7/31/2017,0,5.3e-05
8580,10/31/2016,0,9.549999999999999e-05
8581,12/31/2018,0,6.0899999999999996e-05
8582,1/31/2012,0,6.14e-05
8583,5/31/2018,0,5.28e-05
8584,7/31/2017,0,0.00010211399999999999
8585,4/30/2019,0,6.14e-05
8586,1/31/2017,0,5.8899999999999995e-05
8587,11/30/2016,0,0.00017167700000000002
8588,10/31/2017,0,5.3200000000000006e-05
8589,10/31/2013,0,8.71e-05
8590,11/30/2012,0,6.23e-05
8591,5/31/2015,0,5.91e-05
8592,5/31/2012,0,6.14e-05
8593,7/31/2014,0,5.28e-05
8594,4/30/2014,0,8.96e-05
8595,7/31/2014,0,9.93e-05
8596,9/30/2013,0,5.7799999999999995e-05
8597,9/30/2010,0,5.25e-05
8598,4/30/2009,0,5.08e-05
8599,9/30/2014,0,5.3200000000000006e-05
8600,9/30/2008,0,8.68e-05
8601,9/30/2018,0,6.0599999999999996e-05
8602,4/30/2017,0,5.28e-05
8603,12/31/2018,0,5.2600000000000005e-05
8604,11/30/2014,0,5.15e-05
8605,7/31/2014,0,6.01e-05
8606,3/31/2012,0,6.14e-05
8607,12/31/2016,0,6.11e-05
8608,6/30/2007,0,8.41e-05
8609,1/31/2019,0,6.13e-05
8610,4/30/2015,0,8.52e-05
8611,12/31/2017,0,5.99e-05
8612,5/31/2018,0,6.15e-05
8613,11/30/2012,0,5.21e-05
8614,7/31/2016,0,5.31e-05
8615,5/31/2007,0,5.3e-05
8616,2/28/2018,0,5.28e-05
8617,7/31/2010,0,5.3e-05
8618,4/30/2019,0,5.25e-05
8619,7/31/2019,0,6.0899999999999996e-05
8620,11/30/2015,0,5.3299999999999995e-05
8621,1/31/2018,0,5.17e-05
8622,4/30/2015,0,9.95e-05
8623,11/30/2008,0,8.640000000000001e-05
8624,5/31/2011,0,6.01e-05
8625,2/28/2018,0,4.88e-05
8626,2/28/2017,0,5.17e-05
8627,3/31/2015,0,8.62e-05
8628,5/31/2019,0,6.25e-05
8629,3/31/2017,0,6.1e-05
8630,9/30/2019,0,6.0599999999999996e-05
8631,5/31/2018,0,5.21e-05
8632,10/31/2006,0,5.3400000000000004e-05
8633,8/31/2019,0,5.19e-05
8634,2/28/2017,0,5.4600000000000006e-05
8635,7/31/2018,0,5.28e-05
8636,7/31/2014,0,6.13e-05
8637,6/30/2019,0,5.28e-05
8638,5/31/2019,0,6.11e-05
8639,3/31/2014,0,5.2900000000000005e-05
8640,4/30/2019,0,5.27e-05
8641,10/31/2017,0,5.01e-05
8642,9/30/2019,0,5.739999999999999e-05
8643,8/31/2013,0,5.28e-05
8644,2/28/2019,0,5.3200000000000006e-05
8645,4/30/2011,0,6.19e-05
8646,2/29/2016,0,4.8700000000000005e-05
8647,12/31/2014,0,9.4e-05
8648,2/28/2018,0,5.31e-05
8649,10/31/2018,0,5.31e-05
8650,1/31/2019,0,5.3e-05
8651,11/30/2016,0,5.2300000000000004e-05
8652,8/31/2012,0,8.79e-05
8653,4/30/2019,0,5.2900000000000005e-05
8654,7/31/2016,0,6.11e-05
8655,4/30/2010,0,8.75e-05
8656,10/31/2018,0,6.01e-05
8657,6/30/2014,0,8.4e-05
8658,2/28/2019,0,6.15e-05
8659,1/31/2019,0,6.11e-05
8660,1/31/2014,0,5.2900000000000005e-05
8661,10/31/2017,0,5.28e-05
8662,9/30/2013,0,6.14e-05
8663,3/31/2017,0,5.31e-05
8664,3/31/2017,0,5.7499999999999995e-05
8665,8/31/2016,0,5.6000000000000006e-05
8666,1/31/2015,0,8.68e-05
8667,11/30/2018,0,6.27e-05
8668,12/31/2017,0,0.00010107
8669,9/30/2015,0,8.190000000000001e-05
8670,10/31/2018,0,5.27e-05
8671,6/30/2017,0,5.8599999999999995e-05
8672,2/28/2019,0,5.31e-05
8673,11/30/2013,0,5.22e-05
8674,12/31/2013,0,8.97e-05
8675,9/30/2008,0,8.62e-05
8676,5/31/2011,0,4.970000000000001e-05
8677,7/31/2011,0,8.72e-05
8678,4/30/2018,0,5.14e-05
8679,6/30/2013,0,5.39e-05
8680,7/31/2014,0,5.379999999999999e-05
8681,4/30/2017,0,5.27e-05
8682,3/31/2018,0,5.31e-05
8683,1/31/2009,0,5.07e-05
8684,11/30/2018,0,6.1e-05
8685,1/31/2018,0,5.17e-05
8686,10/31/2016,0,5.3500000000000006e-05
8687,10/31/2017,0,5.6000000000000006e-05
8688,6/30/2012,0,5.3e-05
8689,3/31/2019,0,5.45e-05
8690,10/31/2018,0,8.41e-05
8691,7/31/2019,0,6.13e-05
8692,12/31/2017,0,8.53e-05
8693,10/31/2018,0,5.3299999999999995e-05
8694,10/31/2018,0,5.3200000000000006e-05
8695,9/30/2010,0,8.27e-05
8696,8/31/2014,0,5.96e-05
8697,3/31/2019,0,5.28e-05
8698,4/30/2017,0,6.28e-05
8699,8/31/2018,0,5.3200000000000006e-05
8700,7/31/2010,0,5.25e-05
8701,8/31/2017,0,6.13e-05
8702,4/30/2019,0,6.159999999999999e-05
8703,5/31/2012,0,5.6399999999999995e-05
8704,3/31/2011,0,5.27e-05
8705,8/31/2010,0,5.22e-05
8706,6/30/2015,0,8.62e-05
8707,12/31/2015,0,6.18e-05
